id,village,village_trt,host,arm,trt,spillover_control,coaching_individual,coaching_group,no_asset,coach,group,village_variation,coach_variation,group_variation,sigma,y
1903,v_13,1,1,2,1,0,0,1,0,c_54,g_77,-0.11708192273704396,-0.14451268750530266,0.11031994215343786,1.229564069817515,1.9082894017286063
1904,v_13,1,1,2,1,0,0,1,0,c_54,g_77,-0.11708192273704396,-0.14451268750530266,0.11031994215343786,0.6252649183023231,1.3039902502134144
1905,v_13,1,1,2,1,0,0,1,0,c_54,g_77,-0.11708192273704396,-0.14451268750530266,0.11031994215343786,-0.5134450322157981,0.16528029969529323
1906,v_13,1,1,2,1,0,0,1,0,c_54,g_77,-0.11708192273704396,-0.14451268750530266,0.11031994215343786,0.05490711469636761,0.7336324466074589
1907,v_13,1,1,2,1,0,0,1,0,c_54,g_77,-0.11708192273704396,-0.14451268750530266,0.11031994215343786,0.4769865814286404,1.1557119133397318
1908,v_13,1,1,2,1,0,0,1,0,c_54,g_77,-0.11708192273704396,-0.14451268750530266,0.11031994215343786,-1.0988897114762746,-0.42016437956518327
1909,v_13,1,1,2,1,0,0,1,0,c_54,g_77,-0.11708192273704396,-0.14451268750530266,0.11031994215343786,-0.8542813813138936,-0.17555604940280234
1910,v_13,1,1,2,1,0,0,1,0,c_54,g_77,-0.11708192273704396,-0.14451268750530266,0.11031994215343786,-0.25316884140413876,0.42555649050695254
1911,v_13,1,1,2,1,0,0,1,0,c_54,g_77,-0.11708192273704396,-0.14451268750530266,0.11031994215343786,0.6167709666384921,1.2954962985495833
1912,v_13,1,1,2,1,0,0,1,0,c_54,g_77,-0.11708192273704396,-0.14451268750530266,0.11031994215343786,-0.2414741846086349,0.4372511473024564
1913,v_13,1,1,2,1,0,0,1,0,c_54,g_77,-0.11708192273704396,-0.14451268750530266,0.11031994215343786,0.9300176454007534,1.6087429773118447
1914,v_13,1,1,2,1,0,0,1,0,c_54,g_77,-0.11708192273704396,-0.14451268750530266,0.11031994215343786,-1.089905033842522,-0.4111797019314307
1915,v_13,1,1,2,1,0,0,1,0,c_54,g_77,-0.11708192273704396,-0.14451268750530266,0.11031994215343786,-1.297798673337422,-0.6190733414263307
1916,v_13,1,1,2,1,0,0,1,0,c_54,g_77,-0.11708192273704396,-0.14451268750530266,0.11031994215343786,-0.22167916842187946,0.45704616348921184
1917,v_13,1,1,2,1,0,0,1,0,c_54,g_77,-0.11708192273704396,-0.14451268750530266,0.11031994215343786,0.9052838298041362,1.5840091617152274
1918,v_13,1,1,2,1,0,0,1,0,c_54,g_77,-0.11708192273704396,-0.14451268750530266,0.11031994215343786,1.3457544222629887,2.02447975417408
1919,v_13,1,1,2,1,0,0,1,0,c_54,g_77,-0.11708192273704396,-0.14451268750530266,0.11031994215343786,1.1044106248515468,1.7831359567626381
1920,v_13,1,1,2,1,0,0,1,0,c_54,g_77,-0.11708192273704396,-0.14451268750530266,0.11031994215343786,0.4943729004341025,1.1730982323451937
1921,v_13,1,1,2,1,0,0,1,0,c_54,g_77,-0.11708192273704396,-0.14451268750530266,0.11031994215343786,0.9079234570243341,1.5866487889354253
1922,v_13,1,1,2,1,0,0,1,0,c_54,g_77,-0.11708192273704396,-0.14451268750530266,0.11031994215343786,-1.9644579711741927,-1.2857326392631014
1923,v_13,1,1,2,1,0,0,1,0,c_54,g_77,-0.11708192273704396,-0.14451268750530266,0.11031994215343786,-0.2974954596903021,0.3812298722207892
1924,v_13,1,1,2,1,0,0,1,0,c_54,g_77,-0.11708192273704396,-0.14451268750530266,0.11031994215343786,-2.164870284873522,-1.4861449529624309
1925,v_13,1,1,2,1,0,0,1,0,c_54,g_77,-0.11708192273704396,-0.14451268750530266,0.11031994215343786,-0.29922288940588215,0.37950244250520915
1926,v_13,1,1,2,1,0,0,1,0,c_54,g_78,-0.11708192273704396,-0.14451268750530266,-0.12983057041805288,0.7119586165086162,1.1505334358482169
1927,v_13,1,1,2,1,0,0,1,0,c_54,g_78,-0.11708192273704396,-0.14451268750530266,-0.12983057041805288,1.0200580827798709,1.4586329021194713
1928,v_13,1,1,2,1,0,0,1,0,c_54,g_78,-0.11708192273704396,-0.14451268750530266,-0.12983057041805288,1.2412475997949863,1.6798224191345867
1929,v_13,1,1,2,1,0,0,1,0,c_54,g_78,-0.11708192273704396,-0.14451268750530266,-0.12983057041805288,0.6116001824477796,1.05017500178738
1930,v_13,1,1,2,1,0,0,1,0,c_54,g_78,-0.11708192273704396,-0.14451268750530266,-0.12983057041805288,1.4238160217366584,1.8623908410762589
1931,v_13,1,1,2,1,0,0,1,0,c_54,g_78,-0.11708192273704396,-0.14451268750530266,-0.12983057041805288,0.18950207463882435,0.6280768939784249
1932,v_13,1,1,2,1,0,0,1,0,c_54,g_78,-0.11708192273704396,-0.14451268750530266,-0.12983057041805288,1.697574247905568,2.1361490672451686
1933,v_13,1,1,2,1,0,0,1,0,c_54,g_78,-0.11708192273704396,-0.14451268750530266,-0.12983057041805288,-0.3153675422726427,0.12320727706695783
1934,v_13,1,1,2,1,0,0,1,0,c_54,g_78,-0.11708192273704396,-0.14451268750530266,-0.12983057041805288,-1.6831472553941171,-1.2445724360545167
1935,v_13,1,1,2,1,0,0,1,0,c_54,g_78,-0.11708192273704396,-0.14451268750530266,-0.12983057041805288,0.5981027889357334,1.036677608275334
1936,v_13,1,1,2,1,0,0,1,0,c_54,g_78,-0.11708192273704396,-0.14451268750530266,-0.12983057041805288,1.4987658616533124,1.937340680992913
1937,v_13,1,1,2,1,0,0,1,0,c_54,g_78,-0.11708192273704396,-0.14451268750530266,-0.12983057041805288,-1.9179677010307394,-1.479392881691139
1938,v_13,1,1,2,1,0,0,1,0,c_54,g_78,-0.11708192273704396,-0.14451268750530266,-0.12983057041805288,-0.15595151304840582,0.2826233062911947
1939,v_13,1,1,2,1,0,0,1,0,c_54,g_78,-0.11708192273704396,-0.14451268750530266,-0.12983057041805288,0.8997238356397259,1.3382986549793263
1940,v_13,1,1,2,1,0,0,1,0,c_54,g_78,-0.11708192273704396,-0.14451268750530266,-0.12983057041805288,-1.0855599193641952,-0.6469851000245946
1941,v_13,1,1,2,1,0,0,1,0,c_54,g_78,-0.11708192273704396,-0.14451268750530266,-0.12983057041805288,-0.9541214049966849,-0.5155465856570843
1942,v_13,1,1,2,1,0,0,1,0,c_54,g_78,-0.11708192273704396,-0.14451268750530266,-0.12983057041805288,2.1553653246606004,2.593940144000201
1943,v_13,1,1,2,1,0,0,1,0,c_54,g_78,-0.11708192273704396,-0.14451268750530266,-0.12983057041805288,-0.007736423217659072,0.43083839612194147
1944,v_13,1,1,2,1,0,0,1,0,c_54,g_78,-0.11708192273704396,-0.14451268750530266,-0.12983057041805288,-0.5461104470691831,-0.10753562772958258
1945,v_13,1,1,2,1,0,0,1,0,c_54,g_78,-0.11708192273704396,-0.14451268750530266,-0.12983057041805288,-0.3835415952937119,0.05503322404588862
1946,v_13,1,1,2,1,0,0,1,0,c_54,g_78,-0.11708192273704396,-0.14451268750530266,-0.12983057041805288,1.3177709290155888,1.7563457483551894
1947,v_13,1,1,2,1,0,0,1,0,c_54,g_78,-0.11708192273704396,-0.14451268750530266,-0.12983057041805288,-0.703869214490787,-0.26529439515118647
1948,v_13,1,1,2,1,0,0,1,0,c_54,g_78,-0.11708192273704396,-0.14451268750530266,-0.12983057041805288,-0.17328627321129836,0.26528854612830216
1949,v_13,1,1,2,1,0,0,1,0,c_54,g_78,-0.11708192273704396,-0.14451268750530266,-0.12983057041805288,0.09224386207117125,0.5308186814107718
1950,v_13,1,1,2,1,0,0,1,0,c_54,g_78,-0.11708192273704396,-0.14451268750530266,-0.12983057041805288,-0.6269020923891053,-0.1883272730495048
1951,v_14,1,1,2,1,0,0,1,0,c_55,g_79,0.28083818116542114,0.6476960082247795,0.3352811342784048,0.6509068567816879,2.744722180450293
1952,v_14,1,1,2,1,0,0,1,0,c_55,g_79,0.28083818116542114,0.6476960082247795,0.3352811342784048,0.5027102571830295,2.5965255808516345
1953,v_14,1,1,2,1,0,0,1,0,c_55,g_79,0.28083818116542114,0.6476960082247795,0.3352811342784048,1.0650403707324902,3.1588556944010953
1954,v_14,1,1,2,1,0,0,1,0,c_55,g_79,0.28083818116542114,0.6476960082247795,0.3352811342784048,0.6364792668383334,2.7302945905069382
1955,v_14,1,1,2,1,0,0,1,0,c_55,g_79,0.28083818116542114,0.6476960082247795,0.3352811342784048,0.38477046523272285,2.478585788901328
1956,v_14,1,1,2,1,0,0,1,0,c_55,g_79,0.28083818116542114,0.6476960082247795,0.3352811342784048,-0.27402876061195613,1.819786563056649
1957,v_14,1,1,2,1,0,0,1,0,c_55,g_79,0.28083818116542114,0.6476960082247795,0.3352811342784048,0.012162495904081473,2.1059778195726864
1958,v_14,1,1,2,1,0,0,1,0,c_55,g_79,0.28083818116542114,0.6476960082247795,0.3352811342784048,-0.3975190203859797,1.6962963032826253
1959,v_14,1,1,2,1,0,0,1,0,c_55,g_79,0.28083818116542114,0.6476960082247795,0.3352811342784048,0.7988046190667073,2.8926199427353123
1960,v_14,1,1,2,1,0,0,1,0,c_55,g_79,0.28083818116542114,0.6476960082247795,0.3352811342784048,-1.2845807958431643,0.8092345278254407
1961,v_14,1,1,2,1,0,0,1,0,c_55,g_79,0.28083818116542114,0.6476960082247795,0.3352811342784048,0.6847783008768514,2.7785936245454566
1962,v_14,1,1,2,1,0,0,1,0,c_55,g_79,0.28083818116542114,0.6476960082247795,0.3352811342784048,-0.8008480049124014,1.2929673187562036
1963,v_14,1,1,2,1,0,0,1,0,c_55,g_79,0.28083818116542114,0.6476960082247795,0.3352811342784048,-2.0477468802175207,0.046068443451084296
1964,v_14,1,1,2,1,0,0,1,0,c_55,g_79,0.28083818116542114,0.6476960082247795,0.3352811342784048,1.124674451483399,3.218489775152004
1965,v_14,1,1,2,1,0,0,1,0,c_55,g_79,0.28083818116542114,0.6476960082247795,0.3352811342784048,1.0309550566898598,3.1247703803584645
1966,v_14,1,1,2,1,0,0,1,0,c_55,g_79,0.28083818116542114,0.6476960082247795,0.3352811342784048,-1.7068437421526783,0.3869715815159267
1967,v_14,1,1,2,1,0,0,1,0,c_55,g_79,0.28083818116542114,0.6476960082247795,0.3352811342784048,0.03705849581165176,2.130873819480257
1968,v_14,1,1,2,1,0,0,1,0,c_55,g_79,0.28083818116542114,0.6476960082247795,0.3352811342784048,1.6138429119342665,3.7076582356028718
1969,v_14,1,1,2,1,0,0,1,0,c_55,g_79,0.28083818116542114,0.6476960082247795,0.3352811342784048,-1.1313065979417136,0.9625087257268914
1970,v_14,1,1,2,1,0,0,1,0,c_55,g_79,0.28083818116542114,0.6476960082247795,0.3352811342784048,1.1954376228287242,3.2892529464973292
1971,v_14,1,1,2,1,0,0,1,0,c_55,g_79,0.28083818116542114,0.6476960082247795,0.3352811342784048,-0.0145798058044247,2.07923551786418
1972,v_14,1,1,2,1,0,0,1,0,c_55,g_79,0.28083818116542114,0.6476960082247795,0.3352811342784048,-0.8654330851842941,1.2283822384843108
1973,v_14,1,1,2,1,0,0,1,0,c_55,g_79,0.28083818116542114,0.6476960082247795,0.3352811342784048,0.22582245486797561,2.3196377785365807
1974,v_14,1,1,2,1,0,0,1,0,c_55,g_79,0.28083818116542114,0.6476960082247795,0.3352811342784048,-0.21596473575638162,1.8778505879122234
1975,v_14,1,1,2,1,0,0,1,0,c_55,g_79,0.28083818116542114,0.6476960082247795,0.3352811342784048,0.6422059390195984,2.7360212626882037
1976,v_14,1,1,2,1,0,0,1,0,c_55,g_80,0.28083818116542114,0.6476960082247795,0.15093942873356078,2.0901579266516364,3.9996315447753976
1977,v_14,1,1,2,1,0,0,1,0,c_55,g_80,0.28083818116542114,0.6476960082247795,0.15093942873356078,-1.1751147190717397,0.7343588990520216
1978,v_14,1,1,2,1,0,0,1,0,c_55,g_80,0.28083818116542114,0.6476960082247795,0.15093942873356078,0.10088244952368902,2.01035606764745
1979,v_14,1,1,2,1,0,0,1,0,c_55,g_80,0.28083818116542114,0.6476960082247795,0.15093942873356078,-0.419523061382608,1.4899505567411533
1980,v_14,1,1,2,1,0,0,1,0,c_55,g_80,0.28083818116542114,0.6476960082247795,0.15093942873356078,0.7108968218710454,2.6203704399948067
1981,v_14,1,1,2,1,0,0,1,0,c_55,g_80,0.28083818116542114,0.6476960082247795,0.15093942873356078,-0.7281371676902193,1.181336450433542
1982,v_14,1,1,2,1,0,0,1,0,c_55,g_80,0.28083818116542114,0.6476960082247795,0.15093942873356078,0.6015119856584524,2.510985603782214
1983,v_14,1,1,2,1,0,0,1,0,c_55,g_80,0.28083818116542114,0.6476960082247795,0.15093942873356078,0.09252634058105523,2.0019999587048165
1984,v_14,1,1,2,1,0,0,1,0,c_55,g_80,0.28083818116542114,0.6476960082247795,0.15093942873356078,-0.09616075430844184,1.8133128638153195
1985,v_14,1,1,2,1,0,0,1,0,c_55,g_80,0.28083818116542114,0.6476960082247795,0.15093942873356078,0.9928363662079968,2.902309984331758
1986,v_14,1,1,2,1,0,0,1,0,c_55,g_80,0.28083818116542114,0.6476960082247795,0.15093942873356078,2.05772828555763,3.9672019036813913
1987,v_14,1,1,2,1,0,0,1,0,c_55,g_80,0.28083818116542114,0.6476960082247795,0.15093942873356078,-0.24026992836308944,1.669203689760672
1988,v_14,1,1,2,1,0,0,1,0,c_55,g_80,0.28083818116542114,0.6476960082247795,0.15093942873356078,-1.2947253786719688,0.6147482394517925
1989,v_14,1,1,2,1,0,0,1,0,c_55,g_80,0.28083818116542114,0.6476960082247795,0.15093942873356078,0.4307388017242047,2.340212419847966
1990,v_14,1,1,2,1,0,0,1,0,c_55,g_80,0.28083818116542114,0.6476960082247795,0.15093942873356078,0.2662371975519793,2.1757108156757408
1991,v_14,1,1,2,1,0,0,1,0,c_55,g_80,0.28083818116542114,0.6476960082247795,0.15093942873356078,0.19300900299859164,2.102482621122353
1992,v_14,1,1,2,1,0,0,1,0,c_55,g_80,0.28083818116542114,0.6476960082247795,0.15093942873356078,-0.41719033543924783,1.4922832826845134
1993,v_14,1,1,2,1,0,0,1,0,c_55,g_80,0.28083818116542114,0.6476960082247795,0.15093942873356078,-0.661021024244187,1.2484525938795743
1994,v_14,1,1,2,1,0,0,1,0,c_55,g_80,0.28083818116542114,0.6476960082247795,0.15093942873356078,1.06238824300228,2.9718618611260412
1995,v_14,1,1,2,1,0,0,1,0,c_55,g_80,0.28083818116542114,0.6476960082247795,0.15093942873356078,0.19624436989776908,2.10571798802153
1996,v_14,1,1,2,1,0,0,1,0,c_55,g_80,0.28083818116542114,0.6476960082247795,0.15093942873356078,-0.18590413954175325,1.723569478582008
1997,v_14,1,1,2,1,0,0,1,0,c_55,g_80,0.28083818116542114,0.6476960082247795,0.15093942873356078,0.23083896466999618,2.1403125827937575
1998,v_14,1,1,2,1,0,0,1,0,c_55,g_80,0.28083818116542114,0.6476960082247795,0.15093942873356078,0.1821097260805926,2.091583344204354
1999,v_14,1,1,2,1,0,0,1,0,c_55,g_80,0.28083818116542114,0.6476960082247795,0.15093942873356078,-0.6080978775046942,1.3013757406190671
2000,v_14,1,1,2,1,0,0,1,0,c_55,g_80,0.28083818116542114,0.6476960082247795,0.15093942873356078,-0.24361671237658555,1.6658569057471757
2001,v_14,1,1,2,1,0,0,1,0,c_55,g_81,0.28083818116542114,0.6476960082247795,0.43883821203339995,-1.3136248155772743,0.883747585846326
2002,v_14,1,1,2,1,0,0,1,0,c_55,g_81,0.28083818116542114,0.6476960082247795,0.43883821203339995,0.9299454416934251,3.127317843117025
2003,v_14,1,1,2,1,0,0,1,0,c_55,g_81,0.28083818116542114,0.6476960082247795,0.43883821203339995,1.2640081162432737,3.461380517666874
2004,v_14,1,1,2,1,0,0,1,0,c_55,g_81,0.28083818116542114,0.6476960082247795,0.43883821203339995,0.1909675967533543,2.3883399981769546
2005,v_14,1,1,2,1,0,0,1,0,c_55,g_81,0.28083818116542114,0.6476960082247795,0.43883821203339995,0.001692537436800085,2.1990649388604004
2006,v_14,1,1,2,1,0,0,1,0,c_55,g_81,0.28083818116542114,0.6476960082247795,0.43883821203339995,0.10749758933331027,2.3048699907569103
2007,v_14,1,1,2,1,0,0,1,0,c_55,g_81,0.28083818116542114,0.6476960082247795,0.43883821203339995,2.235611309719113,4.432983711142713
2008,v_14,1,1,2,1,0,0,1,0,c_55,g_81,0.28083818116542114,0.6476960082247795,0.43883821203339995,0.2640106995396733,2.4613831009632734
2009,v_14,1,1,2,1,0,0,1,0,c_55,g_81,0.28083818116542114,0.6476960082247795,0.43883821203339995,0.15039003107072663,2.347762432494327
2010,v_14,1,1,2,1,0,0,1,0,c_55,g_81,0.28083818116542114,0.6476960082247795,0.43883821203339995,0.405199799119785,2.6025722005433853
2011,v_14,1,1,2,1,0,0,1,0,c_55,g_81,0.28083818116542114,0.6476960082247795,0.43883821203339995,-0.4868275905464511,1.710544810877149
2012,v_14,1,1,2,1,0,0,1,0,c_55,g_81,0.28083818116542114,0.6476960082247795,0.43883821203339995,-1.5004723304424545,0.6969000709811457
2013,v_14,1,1,2,1,0,0,1,0,c_55,g_81,0.28083818116542114,0.6476960082247795,0.43883821203339995,0.5939183201854976,2.791290721609098
2014,v_14,1,1,2,1,0,0,1,0,c_55,g_81,0.28083818116542114,0.6476960082247795,0.43883821203339995,0.98425958338964,3.18163198481324
2015,v_14,1,1,2,1,0,0,1,0,c_55,g_81,0.28083818116542114,0.6476960082247795,0.43883821203339995,-0.8140722488719064,1.3833001525516937
2016,v_14,1,1,2,1,0,0,1,0,c_55,g_81,0.28083818116542114,0.6476960082247795,0.43883821203339995,0.3077478046609101,2.50512020608451
2017,v_14,1,1,2,1,0,0,1,0,c_55,g_81,0.28083818116542114,0.6476960082247795,0.43883821203339995,1.381528860333418,3.578901261757018
2018,v_14,1,1,2,1,0,0,1,0,c_55,g_81,0.28083818116542114,0.6476960082247795,0.43883821203339995,-2.3071540400039887,-0.10978163858038847
2019,v_14,1,1,2,1,0,0,1,0,c_55,g_81,0.28083818116542114,0.6476960082247795,0.43883821203339995,-1.890545594884045,0.3068268065395552
2020,v_14,1,1,2,1,0,0,1,0,c_55,g_81,0.28083818116542114,0.6476960082247795,0.43883821203339995,0.3746878094583088,2.572060210881909
2021,v_14,1,1,2,1,0,0,1,0,c_55,g_81,0.28083818116542114,0.6476960082247795,0.43883821203339995,1.1632385903712075,3.3606109917948075
2022,v_14,1,1,2,1,0,0,1,0,c_55,g_81,0.28083818116542114,0.6476960082247795,0.43883821203339995,0.04704775732964221,2.2444201587532424
2023,v_14,1,1,2,1,0,0,1,0,c_55,g_81,0.28083818116542114,0.6476960082247795,0.43883821203339995,0.11279345689866499,2.3101658583222653
2024,v_14,1,1,2,1,0,0,1,0,c_55,g_81,0.28083818116542114,0.6476960082247795,0.43883821203339995,0.4698825510629709,2.667254952486571
2025,v_14,1,1,2,1,0,0,1,0,c_55,g_81,0.28083818116542114,0.6476960082247795,0.43883821203339995,1.572549168270615,3.7699215696942154
2026,v_14,1,1,2,1,0,0,1,0,c_56,g_82,0.28083818116542114,0.07115316432634512,0.0942776253118061,-1.3985544888540802,-0.1222855180505078
2027,v_14,1,1,2,1,0,0,1,0,c_56,g_82,0.28083818116542114,0.07115316432634512,0.0942776253118061,-1.0776548815211566,0.19861408928241575
2028,v_14,1,1,2,1,0,0,1,0,c_56,g_82,0.28083818116542114,0.07115316432634512,0.0942776253118061,-0.7919985586346306,0.48427041216894173
2029,v_14,1,1,2,1,0,0,1,0,c_56,g_82,0.28083818116542114,0.07115316432634512,0.0942776253118061,-0.8077949832433421,0.4684739875602303
2030,v_14,1,1,2,1,0,0,1,0,c_56,g_82,0.28083818116542114,0.07115316432634512,0.0942776253118061,-1.0905637035217248,0.18570526728184755
2031,v_14,1,1,2,1,0,0,1,0,c_56,g_82,0.28083818116542114,0.07115316432634512,0.0942776253118061,-1.5997333181768187,-0.32346434737324636
2032,v_14,1,1,2,1,0,0,1,0,c_56,g_82,0.28083818116542114,0.07115316432634512,0.0942776253118061,-1.3983244833784647,-0.12205551257489233
2033,v_14,1,1,2,1,0,0,1,0,c_56,g_82,0.28083818116542114,0.07115316432634512,0.0942776253118061,0.9578867183255074,2.23415568912908
2034,v_14,1,1,2,1,0,0,1,0,c_56,g_82,0.28083818116542114,0.07115316432634512,0.0942776253118061,1.0301778973781641,2.3064468681817365
2035,v_14,1,1,2,1,0,0,1,0,c_56,g_82,0.28083818116542114,0.07115316432634512,0.0942776253118061,-0.2240775176566574,1.052191453146915
2036,v_14,1,1,2,1,0,0,1,0,c_56,g_82,0.28083818116542114,0.07115316432634512,0.0942776253118061,-0.6819093289130508,0.5943596418905216
2037,v_14,1,1,2,1,0,0,1,0,c_56,g_82,0.28083818116542114,0.07115316432634512,0.0942776253118061,-0.5149022060574502,0.7613667647461222
2038,v_14,1,1,2,1,0,0,1,0,c_56,g_82,0.28083818116542114,0.07115316432634512,0.0942776253118061,0.49484427285787125,1.7711132436614436
2039,v_14,1,1,2,1,0,0,1,0,c_56,g_82,0.28083818116542114,0.07115316432634512,0.0942776253118061,-0.731439913489272,0.5448290573143004
2040,v_14,1,1,2,1,0,0,1,0,c_56,g_82,0.28083818116542114,0.07115316432634512,0.0942776253118061,-0.3712144299130359,0.9050545408905365
2041,v_14,1,1,2,1,0,0,1,0,c_56,g_82,0.28083818116542114,0.07115316432634512,0.0942776253118061,-1.3844633826318278,-0.1081944118282554
2042,v_14,1,1,2,1,0,0,1,0,c_56,g_82,0.28083818116542114,0.07115316432634512,0.0942776253118061,-0.025862456804582462,1.25040651399899
2043,v_14,1,1,2,1,0,0,1,0,c_56,g_82,0.28083818116542114,0.07115316432634512,0.0942776253118061,-0.21716982812545124,1.059099142678121
2044,v_14,1,1,2,1,0,0,1,0,c_56,g_82,0.28083818116542114,0.07115316432634512,0.0942776253118061,0.8056971086035184,2.0819660794070907
2045,v_14,1,1,2,1,0,0,1,0,c_56,g_82,0.28083818116542114,0.07115316432634512,0.0942776253118061,0.20669272879772815,1.4829616996013004
2046,v_14,1,1,2,1,0,0,1,0,c_56,g_82,0.28083818116542114,0.07115316432634512,0.0942776253118061,-0.6659601816580526,0.6103087891455198
2047,v_14,1,1,2,1,0,0,1,0,c_56,g_82,0.28083818116542114,0.07115316432634512,0.0942776253118061,-0.48436773950648365,0.7919012312970888
2048,v_14,1,1,2,1,0,0,1,0,c_56,g_82,0.28083818116542114,0.07115316432634512,0.0942776253118061,0.8241911616829974,2.1004601324865697
2049,v_14,1,1,2,1,0,0,1,0,c_56,g_82,0.28083818116542114,0.07115316432634512,0.0942776253118061,-1.1447306141026896,0.13153835670088276
2050,v_14,1,1,2,1,0,0,1,0,c_56,g_82,0.28083818116542114,0.07115316432634512,0.0942776253118061,-1.1681580077712495,0.10811096303232293
2051,v_14,1,1,2,1,0,0,1,0,c_56,g_83,0.28083818116542114,0.07115316432634512,0.43341738318869705,0.10478942663663741,1.7201981553171009
2052,v_14,1,1,2,1,0,0,1,0,c_56,g_83,0.28083818116542114,0.07115316432634512,0.43341738318869705,-0.6612919741501561,0.9541167545303074
2053,v_14,1,1,2,1,0,0,1,0,c_56,g_83,0.28083818116542114,0.07115316432634512,0.43341738318869705,-0.8507679571700889,0.7646407715103746
2054,v_14,1,1,2,1,0,0,1,0,c_56,g_83,0.28083818116542114,0.07115316432634512,0.43341738318869705,-0.626971360327991,0.9884373683524725
2055,v_14,1,1,2,1,0,0,1,0,c_56,g_83,0.28083818116542114,0.07115316432634512,0.43341738318869705,-1.3969384407289054,0.2184702879515581
2056,v_14,1,1,2,1,0,0,1,0,c_56,g_83,0.28083818116542114,0.07115316432634512,0.43341738318869705,-1.2945300284082466,0.3208787002722169
2057,v_14,1,1,2,1,0,0,1,0,c_56,g_83,0.28083818116542114,0.07115316432634512,0.43341738318869705,0.02824378534219824,1.6436525140226617
2058,v_14,1,1,2,1,0,0,1,0,c_56,g_83,0.28083818116542114,0.07115316432634512,0.43341738318869705,-0.4768044530491888,1.1386042756312746
2059,v_14,1,1,2,1,0,0,1,0,c_56,g_83,0.28083818116542114,0.07115316432634512,0.43341738318869705,0.13292905774590252,1.748337786426366
2060,v_14,1,1,2,1,0,0,1,0,c_56,g_83,0.28083818116542114,0.07115316432634512,0.43341738318869705,0.10985319656912518,1.7252619252495887
2061,v_14,1,1,2,1,0,0,1,0,c_56,g_83,0.28083818116542114,0.07115316432634512,0.43341738318869705,0.8290823491181505,2.444491077798614
2062,v_14,1,1,2,1,0,0,1,0,c_56,g_83,0.28083818116542114,0.07115316432634512,0.43341738318869705,-3.1654368371747736,-1.5500281084943102
2063,v_14,1,1,2,1,0,0,1,0,c_56,g_83,0.28083818116542114,0.07115316432634512,0.43341738318869705,2.088150433037017,3.7035591617174806
2064,v_14,1,1,2,1,0,0,1,0,c_56,g_83,0.28083818116542114,0.07115316432634512,0.43341738318869705,-0.0841029113926113,1.5313058172878522
2065,v_14,1,1,2,1,0,0,1,0,c_56,g_83,0.28083818116542114,0.07115316432634512,0.43341738318869705,-0.7286663903336339,0.8867423383468296
2066,v_14,1,1,2,1,0,0,1,0,c_56,g_83,0.28083818116542114,0.07115316432634512,0.43341738318869705,0.5617471404207479,2.1771558691012114
2067,v_14,1,1,2,1,0,0,1,0,c_56,g_83,0.28083818116542114,0.07115316432634512,0.43341738318869705,1.736911314670626,3.3523200433510896
2068,v_14,1,1,2,1,0,0,1,0,c_56,g_83,0.28083818116542114,0.07115316432634512,0.43341738318869705,0.2185598880995471,1.8339686167800107
2069,v_14,1,1,2,1,0,0,1,0,c_56,g_83,0.28083818116542114,0.07115316432634512,0.43341738318869705,0.2524329741156432,1.8678417027961067
2070,v_14,1,1,2,1,0,0,1,0,c_56,g_83,0.28083818116542114,0.07115316432634512,0.43341738318869705,0.46823703143410694,2.0836457601145706
2071,v_14,1,1,2,1,0,0,1,0,c_56,g_83,0.28083818116542114,0.07115316432634512,0.43341738318869705,-1.6436585098929817,-0.0282497812125182
2072,v_14,1,1,2,1,0,0,1,0,c_56,g_83,0.28083818116542114,0.07115316432634512,0.43341738318869705,-1.4835268177588412,0.13188191092162227
2073,v_14,1,1,2,1,0,0,1,0,c_56,g_83,0.28083818116542114,0.07115316432634512,0.43341738318869705,-0.6154926829312751,0.9999160457491884
2074,v_14,1,1,2,1,0,0,1,0,c_56,g_83,0.28083818116542114,0.07115316432634512,0.43341738318869705,-0.425974800311948,1.1894339283685156
2075,v_14,1,1,2,1,0,0,1,0,c_56,g_83,0.28083818116542114,0.07115316432634512,0.43341738318869705,1.1253948508484837,2.740803579528947
2076,v_14,1,1,2,1,0,0,1,0,c_56,g_84,0.28083818116542114,0.07115316432634512,-0.1472828491018332,-0.7364695604492039,0.29823893594072926
2077,v_14,1,1,2,1,0,0,1,0,c_56,g_84,0.28083818116542114,0.07115316432634512,-0.1472828491018332,0.9683258247419197,2.003034321131853
2078,v_14,1,1,2,1,0,0,1,0,c_56,g_84,0.28083818116542114,0.07115316432634512,-0.1472828491018332,0.4122107535293157,1.4469192499192487
2079,v_14,1,1,2,1,0,0,1,0,c_56,g_84,0.28083818116542114,0.07115316432634512,-0.1472828491018332,-0.448263404033286,0.5864450923566471
2080,v_14,1,1,2,1,0,0,1,0,c_56,g_84,0.28083818116542114,0.07115316432634512,-0.1472828491018332,0.8203173536926422,1.8550258500825754
2081,v_14,1,1,2,1,0,0,1,0,c_56,g_84,0.28083818116542114,0.07115316432634512,-0.1472828491018332,-0.529236468868008,0.5054720275219251
2082,v_14,1,1,2,1,0,0,1,0,c_56,g_84,0.28083818116542114,0.07115316432634512,-0.1472828491018332,-0.1251927823267652,0.9095157140631679
2083,v_14,1,1,2,1,0,0,1,0,c_56,g_84,0.28083818116542114,0.07115316432634512,-0.1472828491018332,-0.5222957878598304,0.5124127085301027
